location,districk,neighborhood,room,living_room,area,age,floor,price
İstanbul , Şişli , Gülbahar Mah.,2,1,95,8,3,30000
İstanbul , Sarıyer , Ayazağa Mah.,1,1,64,9,3,35000
İstanbul , Tuzla , Mimar Sinan Mah.,3,1,120,8,5,21000
İstanbul , Üsküdar , Güzeltepe Mah.,3,1,110,3,1,50000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,125,11,6,70000
İstanbul , Avcılar , Denizköşkler Mah.,3,1,130,29,5,19000
İstanbul , Eyüpsultan , Mimar Sinan Mah.,4,1,160,16,1,97500
İstanbul , Beyoğlu , Cihangir Mah.,3,1,165,26,1,90000
İstanbul , Maltepe , Altayçeşme Mah.,3,1,110,30,2,37500
İstanbul , Küçükçekmece , Atakent Mah.,3,1,141,11,7,49000
İstanbul , Maltepe , Bağlarbaşı Mah.,1,1,65,8,2,25000
İstanbul , Maltepe , Çınar Mah.,1,1,80,31,3,25000
İstanbul , Fatih , Sümbül Efendi Mah.,1,1,62,30,1,11500
İstanbul , Eyüpsultan , Emniyettepe Mah.,2,1,90,2,1,24000
İstanbul , Şişli , Gülbahar Mah.,3,1,135,30,3,26000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,140,50,1,30000
İstanbul , Beykoz , Çubuklu Mah.,3,1,120,21,2,15000
İstanbul , Silivri , Mimar Sinan Mah.,2,1,100,1,3,19000
İstanbul , Şişli , İnönü Mah.,1,1,73,14,-1,25500
İstanbul , Zeytinburnu , Veliefendi Mah.,2,1,90,25,3,16000
İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,130,35,5,60000
İstanbul , Ümraniye , Namık Kemal Mah.,2,1,85,26,1,22500
İstanbul , Bahçelievler , Zafer Mah.,2,1,100,30,6,20000
İstanbul , Avcılar , Cihangir Mah.,2,1,95,6,3,25000
İstanbul , Ümraniye , Ihlamurkuyu Mah.,2,1,105,27,3,18000
İstanbul , Kağıthane , Çağlayan Mah.,2,1,85,4,1,23000
İstanbul , Avcılar , Ambarlı Mah.,3,1,110,26,2,15000
İstanbul , Fatih , Koca Mustafapaşa Mah.,1,1,60,31,1,12500
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,100,31,2,19000
İstanbul , Kadıköy , Göztepe Mah.,3,1,100,31,1,37000
İstanbul , Kadıköy , Osmanağa Mah.,1,1,60,25,3,27500
İstanbul , Kağıthane , Merkez Mah.,3,1,120,10,-1,27500
İstanbul , Bayrampaşa , Orta Mah.,4,1,175,6,3,30000
İstanbul , Esenyurt , Güzelyurt Mah.,2,1,110,10,4,18000
İstanbul , Bakırköy , Zeytinlik Mah.,3,1,120,31,1,29500
İstanbul , Beykoz , Kavacık Mah.,1,1,65,30,1,16000
İstanbul , Başakşehir , Kayabaşı Mah.,3,1,135,5,3,36000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,85,0,3,19000
İstanbul , Eyüpsultan , Karadolap Mah.,2,1,90,8,3,30000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,135,5,6,62000
İstanbul , Beşiktaş , Yıldız Mah.,2,1,85,40,3,30000
İstanbul , Sarıyer , Ayazağa Mah.,3,1,145,16,6,38500
İstanbul , Beylikdüzü , Sahil Mah.,2,1,64,1,2,33000
İstanbul , Üsküdar , Ünalan Mah.,2,1,85,10,4,24000
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,135,15,4,100000
İstanbul , Kartal , Hürriyet Mah.,1,1,90,22,1,15000
İstanbul , Şişli , Mecidiyeköy Mah.,3,1,135,25,3,35000
İstanbul , Şişli , Bozkurt Mah.,2,1,109,4,1,45000
İstanbul , Başakşehir , Kayabaşı Mah.,1,1,81,12,1,18000
İstanbul , Esenyurt , Gökevler Mah.,2,1,133,5,6,23000
İstanbul , Ataşehir , İçerenköy Mah.,1,1,55,5,1,25000
İstanbul , Maltepe , Altıntepe Mah.,3,1,155,32,4,70000
İstanbul , Şişli , Paşa Mah.,2,1,80,7,1,25000
İstanbul , Üsküdar , Aziz Mahmut Hüdayi Mah.,2,1,75,0,3,35000
İstanbul , Bahçelievler , Soğanlı Mah.,3,1,135,24,4,26500
İstanbul , Şişli , İnönü Mah.,1,1,84,12,6,45000
İstanbul , Maltepe , Aydınevler Mah.,2,1,80,14,1,23000
İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,75,3,1,18000
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,150,21,1,100000
İstanbul , Sarıyer , Reşitpaşa Mah.,3,1,150,20,3,15000
İstanbul , Kağıthane , Harmantepe Mah.,2,1,85,0,3,26000
İstanbul , Kağıthane , Ortabayır Mah.,3,1,125,25,3,20000
İstanbul , Fatih , Cerrahpaşa Mah.,1,1,65,37,-1,13000
İstanbul , Kadıköy , Osmanağa Mah.,2,1,70,26,1,32500
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,70,21,1,20000
İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,91,2,-1,12000
İstanbul , Beykoz , Kavacık Mah.,1,1,95,18,1,15000
İstanbul , Fatih , Ayvansaray Mah.,1,1,65,30,1,15000
İstanbul , Fatih , Aksaray Mah.,3,1,120,21,-1,20000
İstanbul , Şişli , İnönü Mah.,2,1,85,30,3,35000
İstanbul , Beşiktaş , Gayrettepe Mah.,2,1,110,43,1,32000
İstanbul , Beşiktaş , Etiler Mah.,2,1,85,35,3,45000
İstanbul , Ataşehir , Kayışdağı Mah.,2,1,85,35,1,30000
İstanbul , Sarıyer , Maden Mah.,1,1,95,18,3,28000
İstanbul , Kağıthane , Hürriyet Mah.,4,1,140,11,3,24000
İstanbul , Şişli , Fulya Mah.,2,1,110,25,3,47000
İstanbul , Şişli , Paşa Mah.,1,1,55,18,-1,15000
İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,57,0,3,45000
İstanbul , Ataşehir , İnönü Mah.,1,1,65,0,2,25000
İstanbul , Gaziosmanpaşa , Merkez Mah.,3,1,130,16,4,19000
İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,140,40,3,45000
İstanbul , Şişli , Meşrutiyet Mah.,3,1,140,35,2,47000
İstanbul , Bahçelievler , Soğanlı Mah.,2,1,90,30,2,22000
İstanbul , Şişli , Merkez Mah.,1,1,55,50,-1,18000
İstanbul , Sarıyer , Kireçburnu Mah.,1,1,80,25,1,27000
İstanbul , Başakşehir , Bahçeşehir 1. Kısım Mah.,2,1,95,16,1,35000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,60,0,3,35000
İstanbul , Kağıthane , Hürriyet Mah.,1,1,60,7,1,20000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,55,5,-1,17500
İstanbul , Kağıthane , Ortabayır Mah.,2,1,125,28,2,24000
İstanbul , Sarıyer , Ayazağa Mah.,1,1,64,10,2,30000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,121,5,7,65000
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,160,11,2,70000
İstanbul , Kağıthane , Hamidiye Mah.,2,1,105,11,6,31000
İstanbul , Üsküdar , Bahçelievler Mah.,2,1,100,3,1,45000
İstanbul , Esenyurt , Koza Mah.,2,1,128,5,3,22000
İstanbul , Avcılar , Üniversite Mah.,2,1,110,5,3,7000
İstanbul , Sancaktepe , Abdurrahmangazi Mah.,2,1,85,4,3,30000
İstanbul , Avcılar , Gümüşpala Mah.,3,1,140,36,1,25000
İstanbul , Sarıyer , Zekeriyaköy Mah.,2,1,85,21,3,45000
İstanbul , Üsküdar , Salacak Mah.,2,1,120,31,1,37000
İstanbul , Beşiktaş , Ulus Mah.,3,1,220,21,2,100000
İstanbul , Başakşehir , Altınşehir Mah.,2,1,80,0,1,12000
İstanbul , Beyoğlu , Sütlüce Mah.,3,1,110,30,1,30000
İstanbul , Avcılar , Merkez Mah.,2,1,75,0,1,18000
İstanbul , Kağıthane , Çeliktepe Mah.,1,1,65,5,1,36000
İstanbul , Şişli , Cumhuriyet Mah.,1,1,82,2,7,48750
İstanbul , Güngören , Haznedar Mah.,2,1,120,45,3,22000
İstanbul , Üsküdar , Bahçelievler Mah.,3,1,120,26,5,20000
İstanbul , Şişli , Eskişehir Mah.,2,1,90,30,2,33000
İstanbul , Kadıköy , Acıbadem Mah.,2,1,95,30,1,25000
İstanbul , Avcılar , Merkez Mah.,2,1,90,1,3,25000
İstanbul , Esenyurt , Mehterçeşme Mah.,2,1,90,5,1,10000
İstanbul , Pendik , Velibaba Mah.,2,1,90,5,2,22500
İstanbul , Kağıthane , Telsizler Mah.,1,1,65,30,1,15000
İstanbul , Esenyurt , Mehmet Akif Ersoy Mah.,1,1,80,4,1,12500
İstanbul , Fatih , Koca Mustafapaşa Mah.,3,1,130,31,2,20000
İstanbul , Büyükçekmece , Pınartepe Mah.,3,1,145,6,2,30000
İstanbul , Ataşehir , İçerenköy Mah.,3,1,125,26,1,39500
İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,65,2,1,45000
İstanbul , Beşiktaş , Bebek Mah.,1,1,75,30,-1,50000
İstanbul , Fatih , İskenderpaşa Mah.,2,1,95,31,1,13000
İstanbul , Esenler , Nine Hatun Mah.,3,1,130,27,3,20000
İstanbul , Sarıyer , Bahçeköy Merkez Mah.,3,1,160,20,2,32000
İstanbul , Şişli , Merkez Mah.,2,1,95,25,1,25000
İstanbul , Küçükçekmece , Cennet Mah.,2,1,96,45,4,13000
İstanbul , Beyoğlu , Cihangir Mah.,1,1,75,31,4,65000
İstanbul , Maltepe , Küçükyalı Mah.,2,1,90,0,3,39000
İstanbul , Kağıthane , Çağlayan Mah.,2,1,89,25,3,20000
İstanbul , Avcılar , Yeşilkent Mah.,2,1,120,12,1,12000
İstanbul , Büyükçekmece , Kamiloba Mah.,1,1,60,30,1,15000
İstanbul , Beylikdüzü , Barış Mah.,2,1,135,10,1,34000
İstanbul , Kadıköy , Bostancı Mah.,3,1,140,40,5,40000
İstanbul , Şile , Çavuş Mah.,3,1,120,16,2,40000
İstanbul , Sarıyer , Cumhuriyet Mah.,3,1,100,30,0,70000
İstanbul , Beyoğlu , Bereketzade Mah.,2,1,100,50,2,50000
İstanbul , Kadıköy , Osmanağa Mah.,2,1,90,30,4,32000
İstanbul , Beyoğlu , Hacıahmet Mah.,1,1,75,15,2,22000
İstanbul , Beyoğlu , Katip Mustafa Çelebi Mah.,2,1,120,30,1,28000
İstanbul , Avcılar , Merkez Mah.,3,1,125,28,1,22000
İstanbul , Ümraniye , Namık Kemal Mah.,2,1,80,45,5,19750
İstanbul , Çekmeköy , Merkez Mah.,1,1,54,10,1,17000
İstanbul , Kadıköy , 19 Mayıs Mah.,3,1,145,33,5,47000
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,110,10,2,80000
İstanbul , Beykoz , Kavacık Mah.,3,1,180,10,3,50000
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,0,1,25000
İstanbul , Beylikdüzü , Sahil Mah.,2,1,91,1,-1,32000
İstanbul , Maltepe , İdealtepe Mah.,3,1,175,5,2,65000
İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,95,31,2,40000
İstanbul , Silivri , Mimar Sinan Mah.,2,1,90,25,1,21500
İstanbul , Sarıyer , Kireçburnu Mah.,1,1,75,30,1,24000
İstanbul , Beykoz , Çubuklu Mah.,3,1,125,26,2,40000
İstanbul , Beşiktaş , Abbasağa Mah.,2,1,100,30,5,70000
İstanbul , Kağıthane , Hamidiye Mah.,3,1,120,27,-1,35000
İstanbul , Silivri , Yeni Mah.,2,1,90,1,1,13500
İstanbul , Avcılar , Cihangir Mah.,3,1,125,25,5,15000
İstanbul , Beyoğlu , Firuzağa Mah.,3,1,160,50,5,50000
İstanbul , Sancaktepe , Mevlana Mah.,1,1,80,22,1,12000
İstanbul , Esenyurt , Mehmet Akif Ersoy Mah.,2,1,120,8,3,16000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,70,21,-1,15000
İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,25,15,2,19000
İstanbul , Şile , Balibey Mah.,1,1,65,25,1,16000
İstanbul , Bağcılar , Kemalpaşa Mah.,2,1,75,19,1,12000
İstanbul , Silivri , Mimar Sinan Mah.,2,1,80,5,1,15000
İstanbul , Beyoğlu , Şehit Muhtar Mah.,1,1,55,31,2,23500
İstanbul , Beşiktaş , Bebek Mah.,3,1,120,35,1,89995
İstanbul , Şişli , Cumhuriyet Mah.,1,1,80,10,3,40000
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,130,25,3,50000
İstanbul , Şişli , Gülbahar Mah.,2,1,95,6,2,25000
İstanbul , Sarıyer , Reşitpaşa Mah.,2,1,90,20,2,25000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,65,35,1,15000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,72,5,-1,21000
İstanbul , Ataşehir , İçerenköy Mah.,2,1,90,40,3,20000
İstanbul , Beşiktaş , Etiler Mah.,2,1,75,31,3,70000
İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,100,8,3,20000
İstanbul , Adalar , Nizam Mah.,2,1,80,30,1,45000
İstanbul , Ataşehir , İnönü Mah.,1,1,64,0,2,25000
İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,130,31,3,30000
İstanbul , Kartal , Hürriyet Mah.,3,1,130,20,6,18000
İstanbul , Kağıthane , Merkez Mah.,2,1,129,11,3,31000
İstanbul , Küçükçekmece , Atakent Mah.,3,1,132,16,7,36000
İstanbul , Bağcılar , Sancaktepe Mah.,2,1,95,26,6,12000
İstanbul , Beykoz , Kanlıca Mah.,3,1,120,26,-1,30000
İstanbul , Başakşehir , Bahçeşehir 1. Kısım Mah.,2,1,95,16,4,30000
İstanbul , Şişli , Gülbahar Mah.,3,1,110,30,1,18500
İstanbul , Beşiktaş , Yıldız Mah.,2,1,140,33,2,50000
İstanbul , Kağıthane , Telsizler Mah.,1,1,50,10,3,23000
İstanbul , Çekmeköy , Nişantepe Mah.,1,1,52,0,5,20000
İstanbul , Sancaktepe , Osmangazi Mah.,2,1,80,8,1,16000
İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,70,5,4,18000
İstanbul , Şişli , Eskişehir Mah.,2,1,85,30,6,18000
İstanbul , Beyoğlu , Çukur Mah.,2,1,102,50,2,25000
İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,115,38,3,20000
İstanbul , Şişli , Kuştepe Mah.,2,1,100,0,-2,32000
İstanbul , Şişli , Bozkurt Mah.,1,1,110,30,3,40000
İstanbul , Başakşehir , Altınşehir Mah.,2,1,90,4,1,13000
İstanbul , Zeytinburnu , Merkezefendi Mah.,2,1,90,25,6,30000
İstanbul , Beyoğlu , Katip Mustafa Çelebi Mah.,2,1,75,50,2,30000
İstanbul , Kağıthane , Sultan Selim Mah.,3,1,120,6,1,29999
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,85,2,4,75000
İstanbul , Beyoğlu , Kılıçali Paşa Mah.,2,1,115,40,2,45000
İstanbul , Şişli , Merkez Mah.,4,1,180,31,5,100000
İstanbul , Sancaktepe , Meclis Mah.,1,1,65,11,2,28000
İstanbul , Fatih , Sümbül Efendi Mah.,2,1,100,31,1,17000
İstanbul , Büyükçekmece , Celaliye Mah.,1,1,100,21,3,15000
İstanbul , Esenler , Oruçreis Mah.,3,1,110,25,3,20000
İstanbul , Üsküdar , Aziz Mahmut Hüdayi Mah.,1,1,65,51,1,20000
İstanbul , Sarıyer , Yeniköy Mah.,2,1,110,26,3,100000
İstanbul , Küçükçekmece , Yeşilova Mah.,2,1,90,35,1,16000
İstanbul , Fatih , Akşemsettin Mah.,2,1,80,15,2,23000
İstanbul , Esenyurt , Mevlana Mah.,2,1,110,11,3,20000
İstanbul , Şişli , Yayla Mah.,3,1,115,25,1,25000
İstanbul , Bahçelievler , Zafer Mah.,2,1,100,31,2,20000
İstanbul , Sarıyer , Maden Mah.,2,1,100,4,2,60000
İstanbul , Kadıköy , Osmanağa Mah.,2,1,80,40,3,32000
İstanbul , Beykoz , Rüzgarlıbahçe Mah.,2,1,110,20,3,26000
İstanbul , Bayrampaşa , Yenidoğan Mah.,2,1,105,30,2,20000
İstanbul , Esenler , Oruçreis Mah.,2,1,110,28,5,21000
İstanbul , Küçükçekmece , Yeşilova Mah.,2,1,115,20,5,17000
İstanbul , Gaziosmanpaşa , Kazım Karabekir Mah.,2,1,115,20,3,14000
İstanbul , Eyüpsultan , Akşemsettin Mah.,2,1,80,16,1,16000
İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,130,29,1,65000
İstanbul , Beyoğlu , Cihangir Mah.,3,1,95,65,3,45000
İstanbul , Şişli , İzzet Paşa Mah.,1,1,65,31,1,20000
İstanbul , Üsküdar , Küçüksu Mah.,3,1,140,21,2,28000
İstanbul , Şişli , Merkez Mah.,2,1,90,1,1,35000
İstanbul , Beylikdüzü , Sahil Mah.,2,1,91,1,-1,32000
İstanbul , Fatih , Ayvansaray Mah.,2,1,110,50,3,47000
İstanbul , Kadıköy , Bostancı Mah.,2,1,75,35,1,28000
İstanbul , Avcılar , Ambarlı Mah.,2,1,90,30,5,15000
İstanbul , Kağıthane , Çağlayan Mah.,3,1,130,15,3,25000
İstanbul , Kağıthane , Sultan Selim Mah.,2,1,95,30,2,21500
İstanbul , Beykoz , Acarlar Mah.,3,1,200,16,2,66000
İstanbul , Şişli , Yayla Mah.,2,1,80,26,1,28000
İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,140,40,3,45000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,69,12,8,16250
İstanbul , Şişli , Fulya Mah.,2,1,110,27,1,31000
İstanbul , Şişli , Paşa Mah.,2,1,95,25,-1,25000
İstanbul , Avcılar , Gümüşpala Mah.,2,1,70,10,4,14000
İstanbul , Üsküdar , Ahmediye Mah.,2,1,90,31,-1,20000
İstanbul , Avcılar , Cihangir Mah.,2,1,70,7,1,18000
İstanbul , Küçükçekmece , Gültepe Mah.,2,1,100,19,3,20000
İstanbul , Silivri , Cumhuriyet Mah.,2,1,105,11,1,15000
İstanbul , Eyüpsultan , Karadolap Mah.,2,1,90,5,3,30000
İstanbul , Beykoz , Merkez Mah.,1,1,60,21,1,21000
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,115,7,1,50000
İstanbul , Şişli , Eskişehir Mah.,2,1,85,40,2,28000
İstanbul , Büyükçekmece , Kumburgaz Mah.,2,1,90,25,4,25000
İstanbul , Beşiktaş , Cihannüma Mah.,2,1,90,25,-1,35000
İstanbul , Beykoz , Çamlıbahçe Mah.,3,1,145,26,2,26000
İstanbul , Beşiktaş , Vişnezade Mah.,2,1,84,57,1,48000
İstanbul , Beyoğlu , Hacıahmet Mah.,1,1,40,40,1,9500
İstanbul , Eyüpsultan , Göktürk Merkez Mah.,2,1,160,10,2,70000
İstanbul , Beykoz , Yeni Mahalle Mah.,2,1,105,20,1,20000
İstanbul , Kartal , Hürriyet Mah.,3,1,135,29,2,30000
İstanbul , Sarıyer , Ayazağa Mah.,2,1,75,8,3,32000
İstanbul , Şişli , Eskişehir Mah.,1,1,80,35,5,15000
İstanbul , Sarıyer , Tarabya Mah.,2,1,120,25,3,75000
İstanbul , Şişli , Kuştepe Mah.,2,1,75,21,3,19000
İstanbul , Şişli , Halide Edip Adıvar Mah.,3,1,130,22,-2,27000
İstanbul , Güngören , Gençosman Mah.,2,1,90,30,3,20000
İstanbul , Sarıyer , Bahçeköy Merkez Mah.,3,1,170,22,3,32000
İstanbul , Esenyurt , Üçevler Mah.,1,1,60,3,1,10000
İstanbul , Ataşehir , Küçükbakkalköy Mah.,3,1,155,9,2,65000
İstanbul , Sultanbeyli , Battalgazi Mah.,4,1,135,1,3,25000
İstanbul , Bakırköy , Yeşilyurt Mah.,1,1,85,3,1,50000
İstanbul , Kağıthane , Telsizler Mah.,1,1,65,4,3,22000
İstanbul , Şişli , Gülbahar Mah.,2,1,120,26,4,47000
İstanbul , Eyüpsultan , Merkez Mah.,2,1,100,11,6,40000
İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,1,1,70,40,1,20000
İstanbul , Çekmeköy , Alemdağ Mah.,2,1,80,2,1,17000
İstanbul , Eyüpsultan , Karadolap Mah.,2,1,88,5,8,29000
İstanbul , Kadıköy , Osmanağa Mah.,1,1,50,30,4,25000
İstanbul , Esenyurt , Akevler Mah.,2,1,90,4,1,18000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,75,8,1,25000
İstanbul , Sancaktepe , Fatih Mah.,4,1,130,5,1,20000
İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,70,40,4,16500
İstanbul , Eyüpsultan , Güzeltepe Mah.,2,1,95,15,1,32000
İstanbul , Beşiktaş , Sinanpaşa Mah.,2,1,80,40,3,35000
İstanbul , Gaziosmanpaşa , Merkez Mah.,2,1,65,30,1,13000
İstanbul , Kağıthane , Hürriyet Mah.,4,1,200,16,1,10000
İstanbul , Şişli , Gülbahar Mah.,2,1,90,11,1,16000
İstanbul , Beykoz , Fatih Mah.,1,1,35,16,1,17500
İstanbul , Kağıthane , Talatpaşa Mah.,3,1,125,21,3,25750
İstanbul , Beşiktaş , Etiler Mah.,1,1,65,31,5,48000
İstanbul , Fatih , Şehremini Mah.,2,1,80,35,1,18000
İstanbul , Esenler , Fatih Mah.,2,1,95,30,1,15000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,110,23,4,30000
İstanbul , Fatih , Şehremini Mah.,1,1,55,30,-1,10000
İstanbul , Kağıthane , Yeşilce Mah.,1,1,65,40,3,15000
İstanbul , Bahçelievler , Zafer Mah.,2,1,95,30,4,16000
İstanbul , Fatih , Molla Gürani Mah.,3,1,145,30,2,39900
İstanbul , Kağıthane , Şirintepe Mah.,2,1,85,11,1,21000
İstanbul , Kadıköy , Feneryolu Mah.,2,1,100,31,2,31000
İstanbul , Beykoz , Kanlıca Mah.,3,1,140,16,4,59000
İstanbul , Esenyurt , Piri Reis Mah.,1,1,60,10,2,13000
İstanbul , Beylikdüzü , Sahil Mah.,2,1,78,1,2,35000
İstanbul , Güngören , Merkez Mah.,2,1,105,35,3,20000
İstanbul , Küçükçekmece , Mehmet Akif Mah.,2,1,80,20,2,15000
İstanbul , Bağcılar , Sancaktepe Mah.,2,1,120,23,-3,13000
İstanbul , Beşiktaş , Sinanpaşa Mah.,1,1,70,15,2,40000
İstanbul , Şişli , Merkez Mah.,2,1,95,30,1,25000
İstanbul , Tuzla , Cami Mah.,3,1,140,30,1,19000
İstanbul , Şişli , Ergenekon Mah.,3,1,190,30,1,60000
İstanbul , Kadıköy , Osmanağa Mah.,1,1,70,35,4,36000
İstanbul , Bağcılar , Fevzi Çakmak Mah.,3,1,173,0,4,35000
İstanbul , Kağıthane , Telsizler Mah.,2,1,105,30,3,19750
İstanbul , Şişli , Eskişehir Mah.,2,1,90,1,1,30000
İstanbul , Şişli , Gülbahar Mah.,2,1,85,20,1,15000
İstanbul , Ataşehir , Atatürk Mah.,2,1,95,30,3,40000
İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,80,28,3,24000
İstanbul , Zeytinburnu , Maltepe Mah.,2,1,75,1,2,40000
İstanbul , Şişli , Bozkurt Mah.,3,1,150,30,4,50000
İstanbul , Beyoğlu , Çatma Mescit Mah.,1,1,60,34,4,25000
İstanbul , Sarıyer , Ayazağa Mah.,3,1,110,21,2,19500
İstanbul , Küçükçekmece , Fatih Mah.,4,1,200,15,4,28000
İstanbul , Kadıköy , Suadiye Mah.,3,1,130,35,2,55000
İstanbul , Sarıyer , Ayazağa Mah.,1,1,90,5,4,60000
İstanbul , Ataşehir , İnönü Mah.,1,1,70,11,4,25000
İstanbul , Kartal , Cumhuriyet Mah.,2,1,80,1,4,35000
İstanbul , Silivri , Cumhuriyet Mah.,3,1,120,28,5,24000
İstanbul , Bakırköy , Yenimahalle Mah.,2,1,80,45,1,18000
İstanbul , Sarıyer , Reşitpaşa Mah.,1,1,70,24,1,20000
İstanbul , Bağcılar , 100. Yıl Mah.,1,1,80,5,3,13000
İstanbul , Bahçelievler , Şirinevler Mah.,2,1,100,33,3,20000
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,50,7,4,23000
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,5,3,30000
İstanbul , Beşiktaş , Bebek Mah.,2,1,100,31,2,80000
İstanbul , Şişli , Halide Edip Adıvar Mah.,3,1,140,22,5,40000
İstanbul , Üsküdar , Bulgurlu Mah.,3,1,110,20,3,40000
İstanbul , Kağıthane , Çağlayan Mah.,2,1,90,9,1,20000
İstanbul , Kağıthane , Seyrantepe Mah.,2,1,100,21,2,22000
İstanbul , Şişli , Mahmut Şevket Paşa Mah.,2,1,95,20,1,15500
İstanbul , Kağıthane , Talatpaşa Mah.,2,1,85,5,3,26500
İstanbul , Şişli , Gülbahar Mah.,2,1,90,8,3,31000
İstanbul , Adalar , Burgazada Mah.,2,1,120,35,1,35000
İstanbul , Fatih , Haseki Sultan Mah.,1,1,70,32,1,20000
İstanbul , Esenyurt , Güzelyurt Mah.,3,1,140,25,1,15500
İstanbul , Maltepe , İdealtepe Mah.,1,1,45,2,1,32000
İstanbul , Silivri , Yeni Mah.,2,1,120,12,4,35000
İstanbul , Silivri , Mimar Sinan Mah.,1,1,55,1,3,19500
İstanbul , Eyüpsultan , Merkez Mah.,2,1,100,10,6,40000
İstanbul , Başakşehir , Kayabaşı Mah.,2,1,85,15,4,32000
İstanbul , Avcılar , Denizköşkler Mah.,2,1,100,0,3,25000
İstanbul , Ataşehir , İçerenköy Mah.,2,1,100,27,4,35000
İstanbul , Beyoğlu , Asmalı Mescit Mah.,2,1,65,35,2,30000
İstanbul , Büyükçekmece , Fatih Mah.,3,1,140,30,2,17000
İstanbul , Esenler , Oruçreis Mah.,2,1,80,26,3,13000
İstanbul , Kadıköy , Göztepe Mah.,1,1,45,30,2,37500
İstanbul , Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,74,11,4,13000
İstanbul , Ataşehir , Mimar Sinan Mah.,2,1,66,10,5,20000
İstanbul , Büyükçekmece , Fatih Mah.,3,1,145,20,3,18000
İstanbul , Şişli , İnönü Mah.,1,1,55,31,1,24000
İstanbul , Kağıthane , Ortabayır Mah.,2,1,80,0,1,22500
İstanbul , Küçükçekmece , Kanarya Mah.,2,1,110,21,4,10500
İstanbul , Beykoz , Yalıköy Mah.,2,1,90,30,2,25000
İstanbul , Kadıköy , Caferağa Mah.,4,1,150,31,2,65000
İstanbul , Sarıyer , Reşitpaşa Mah.,2,1,110,20,1,30000
İstanbul , Bakırköy , Yeşilköy Mah.,2,1,100,40,2,50000
İstanbul , Gaziosmanpaşa , Karayolları Mah.,2,1,114,5,4,60000
İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,80,25,3,42000
İstanbul , Beyoğlu , Kuloğlu Mah.,1,1,95,30,1,37000
İstanbul , Beylikdüzü , Adnan Kahveci Mah.,3,1,189,5,5,50000
İstanbul , Sarıyer , Uskumruköy Mah.,3,1,155,11,0,87500
İstanbul , Beyoğlu , Firuzağa Mah.,3,1,130,30,4,40000
İstanbul , Bahçelievler , Soğanlı Mah.,2,1,90,40,5,16000
İstanbul , Sarıyer , Kumköy Mah.,2,1,120,20,1,45000
İstanbul , Ümraniye , Çamlık Mah.,2,1,75,20,5,16000
İstanbul , Şişli , Ergenekon Mah.,3,1,140,35,1,30000
İstanbul , Maltepe , Zümrütevler Mah.,2,1,115,26,3,20000
İstanbul , Bağcılar , Yenimahalle Mah.,1,1,90,5,2,25000
İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,120,26,1,65000
İstanbul , Başakşehir , Bahçeşehir 1. Kısım Mah.,3,1,165,0,1,80000
