location,districk,neighborhood,room,living_room,area,age,floor,price,base_score,score_with_bonus,score
İstanbul , Sarıyer , Sarıyer Merkez Mah.,12,2,600,30,0,280000,0.012152438096480358,0.11215243809648036,0.102
İstanbul , Şişli , Merkez Mah.,2,1,100,0,15,70000,0.003021804821843953,0.10302180482184396,0.094
İstanbul , Beykoz , Rüzgarlıbahçe Mah.,1,1,85,4,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,242,0,21,320000,0.013891606339268244,0.11389160633926824,0.104
İstanbul , Beşiktaş , Levent Mah.,3,1,400,5,13,185000,0.008021913519859127,0.10802191351985913,0.098
İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,140,15,21,80000,0.0034565968825409246,0.0034565968825409246,0.003
İstanbul , Kağıthane , Çağlayan Mah.,1,1,50,12,2,24000,0.0010217613426378835,0.0010217613426378835,0.001
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,90,26,1,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Sarıyer , Uskumruköy Mah.,3,1,225,5,0,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Beşiktaş , Dikilitaş Mah.,4,1,270,6,13,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Beşiktaş , Levent Mah.,2,1,250,5,14,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,242,0,21,260000,0.011282853975086415,0.11128285397508642,0.101
İstanbul , Kağıthane , Emniyet Evleri Mah.,5,1,550,15,21,240000,0.010413269853692472,0.010413269853692472,0.009
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,16,5,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Sancaktepe , Abdurrahmangazi Mah.,3,1,85,0,1,19500,0.0008261049153242462,0.0008261049153242462,0.001
İstanbul , Sarıyer , Uskumruköy Mah.,3,1,225,5,0,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Beykoz , Fatih Mah.,3,1,45,5,3,11000,0.00045653166373182025,0.00045653166373182025,0.0
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,160,25,3,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,221,0,16,260000,0.011282853975086415,0.11128285397508642,0.101
İstanbul , Beşiktaş , Levent Mah.,2,1,250,5,15,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,349,2,21,380000,0.016500358703450076,0.11650035870345007,0.106
İstanbul , Bağcılar , Demirkapı Mah.,1,1,70,18,1,9000,0.0003695732515924259,0.0003695732515924259,0.0
İstanbul , Sarıyer , İstinye Mah.,3,1,175,11,3,170000,0.00736972542881367,0.10736972542881368,0.098
İstanbul , Şişli , Fulya Mah.,2,1,200,4,21,120000,0.005195765125328811,0.10519576512532881,0.096
İstanbul , Sarıyer , Kumköy Mah.,7,3,300,25,0,75000,0.003239200852192439,0.10323920085219244,0.094
İstanbul , Şişli , Gülbahar Mah.,1,1,40,29,1,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,160,35,3,95000,0.004108784973586382,0.10410878497358639,0.095
İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,75,15,5,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,150,5,21,80000,0.0034565968825409246,0.0034565968825409246,0.003
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,240,0,21,275000,0.011935042066131872,0.11193504206613188,0.102
İstanbul , Esenler , Turgut Reis Mah.,2,1,90,29,3,15000,0.000630448488010609,0.000630448488010609,0.001
İstanbul , Şişli , Merkez Mah.,3,1,190,0,21,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Şişli , Mecidiyeköy Mah.,1,0,20,20,2,18000,0.0007608861062197005,0.10076088610621971,0.092
İstanbul , Beşiktaş , Ortaköy Mah.,1,2,140,15,2,85000,0.003673992912889411,0.10367399291288942,0.094
İstanbul , Şişli , Meşrutiyet Mah.,1,1,60,21,4,35000,0.0015000326094045523,0.10150003260940456,0.092
İstanbul , Şişli , Merkez Mah.,1,1,100,0,6,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Beşiktaş , Ulus Mah.,1,1,110,4,1,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Bakırköy , Şenlikköy Mah.,4,3,160,31,2,75000,0.003239200852192439,0.10323920085219244,0.094
İstanbul , Sultangazi , İsmetpaşa Mah.,2,1,120,26,1,21000,0.000891323724428792,0.000891323724428792,0.001
İstanbul , Beykoz , Çubuklu Mah.,3,1,110,30,0,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Beşiktaş , Levent Mah.,1,1,150,5,12,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Beşiktaş , Gayrettepe Mah.,2,1,178158,10,12,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Şişli , Merkez Mah.,3,1,191,0,21,120000,0.005195765125328811,0.10519576512532881,0.096
İstanbul , Şişli , Mecidiyeköy Mah.,1,1,15,12,1,12000,0.0005000108698015174,0.10050001086980152,0.091
İstanbul , Bakırköy , Şenlikköy Mah.,3,1,180,30,3,55000,0.0023696167307984957,0.1023696167307985,0.093
İstanbul , Sarıyer , Huzur Mah.,3,1,260,10,17,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Beyoğlu , Hüseyinağa Mah.,1,1,45,50,3,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Beşiktaş , Vişnezade Mah.,5,1,550,10,3,550000,0.023891823735298592,0.1238918237352986,0.113
İstanbul , Şişli , Merkez Mah.,1,1,68,0,10,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,355,2,21,340000,0.014761190460662188,0.11476119046066219,0.104
İstanbul , Beyoğlu , Gümüşsuyu Mah.,3,1,200,70,6,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Bakırköy , Şenlikköy Mah.,2,1,83,0,1,70000,0.003021804821843953,0.10302180482184396,0.094
İstanbul , Beşiktaş , Levent Mah.,3,1,220,5,13,170000,0.00736972542881367,0.10736972542881368,0.098
İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,384,0,21,340000,0.014761190460662188,0.11476119046066219,0.104
İstanbul , Şişli , Esentepe Mah.,1,1,120,15,21,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Beykoz , Soğuksu Mah.,3,1,105,30,1,20000,0.0008478445183590947,0.0008478445183590947,0.001
İstanbul , Esenler , Tuna Mah.,2,1,75,1,3,23000,0.0009782821365681863,0.0009782821365681863,0.001
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,235,9,7,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Sarıyer , Uskumruköy Mah.,4,1,305,6,0,235000,0.010195873823343986,0.11019587382334399,0.1
İstanbul , Beşiktaş , Kültür Mah.,1,1,100,10,9,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Şişli , Teşvikiye Mah.,1,1,120,2,3,69000,0.002978325615774256,0.10297832561577426,0.094
İstanbul , Sarıyer , Uskumruköy Mah.,4,3,380,11,0,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Beykoz , Kavacık Mah.,1,1,70,25,1,23000,0.0009782821365681863,0.0009782821365681863,0.001
İstanbul , Sarıyer , Tarabya Mah.,5,1,450,6,1,300000,0.013022022217874301,0.1130220222178743,0.103
İstanbul , Şişli , Teşvikiye Mah.,2,1,150,2,6,145000,0.00628274527707124,0.10628274527707124,0.097
İstanbul , Şişli , Merkez Mah.,2,1,100,2,21,75000,0.003239200852192439,0.10323920085219244,0.094
İstanbul , Sarıyer , Uskumruköy Mah.,3,1,218,8,0,120000,0.005195765125328811,0.10519576512532881,0.096
İstanbul , Şişli , Gülbahar Mah.,1,1,40,5,1,18000,0.0007608861062197005,0.10076088610621971,0.092
İstanbul , Şişli , Teşvikiye Mah.,2,1,145,1,4,175000,0.007587121459162156,0.10758712145916216,0.098
İstanbul , Beşiktaş , Dikilitaş Mah.,4,1,270,15,21,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Sarıyer , Yeniköy Mah.,5,2,650,20,0,490000,0.021283071371116763,0.12128307137111677,0.11
İstanbul , Bakırköy , Şenlikköy Mah.,5,1,245,26,3,85000,0.003673992912889411,0.10367399291288942,0.094
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,95,15,2,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Beykoz , Kavacık Mah.,1,1,60,30,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Sarıyer , Uskumruköy Mah.,4,2,350,6,0,145000,0.00628274527707124,0.10628274527707124,0.097
İstanbul , Kağıthane , Çağlayan Mah.,1,0,35,1,2,14000,0.0005869692819409117,0.0005869692819409117,0.001
İstanbul , Şişli , Teşvikiye Mah.,2,1,140,1,4,120000,0.005195765125328811,0.10519576512532881,0.096
İstanbul , Şişli , Merkez Mah.,3,1,170,0,21,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Beşiktaş , Vişnezade Mah.,3,1,165,90,0,200000,0.008674101610904586,0.10867410161090459,0.099
İstanbul , Bakırköy , Şenlikköy Mah.,4,1,280,20,3,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Şişli , Teşvikiye Mah.,2,1,380,16,21,275000,0.011935042066131872,0.11193504206613188,0.102
İstanbul , Beykoz , Kavacık Mah.,1,1,180,25,0,14000,0.0005869692819409117,0.0005869692819409117,0.001
İstanbul , Beşiktaş , Levazım Mah.,4,1,330,10,18,250000,0.010848061914389443,0.11084806191438945,0.101
İstanbul , Kağıthane , Çağlayan Mah.,1,1,55,4,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beşiktaş , Vişnezade Mah.,3,1,135,90,0,170000,0.00736972542881367,0.10736972542881368,0.098
İstanbul , Beşiktaş , Yıldız Mah.,2,1,163,0,1,165000,0.007152329398465184,0.1071523293984652,0.097
İstanbul , Beşiktaş , Levent Mah.,2,1,250,5,12,145000,0.00628274527707124,0.10628274527707124,0.097
İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,235,7,15,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Şişli , Merkez Mah.,3,1,110,40,3,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Şişli , Fulya Mah.,1,1,105,4,21,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Şişli , Teşvikiye Mah.,1,1,115,16,21,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Şişli , Gülbahar Mah.,1,1,55,10,1,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Şişli , Halide Edip Adıvar Mah.,1,1,105,4,3,53000,0.002282658318659101,0.10228265831865911,0.093
İstanbul , Beşiktaş , Levazım Mah.,2,1,200,8,15,260000,0.011282853975086415,0.11128285397508642,0.101
İstanbul , Beşiktaş , Levent Mah.,2,1,220,5,14,160000,0.0069349333681166985,0.1069349333681167,0.097
İstanbul , Şişli , Teşvikiye Mah.,3,1,223,0,3,315000,0.013674210308919759,0.11367421030891976,0.103
İstanbul , Beşiktaş , Nisbetiye Mah.,6,1,600,0,15,650000,0.02823974434226831,0.1282397443422683,0.117
İstanbul , Şişli , Fulya Mah.,1,1,136,6,21,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Şişli , Teşvikiye Mah.,1,1,120,0,12,105000,0.004543577034283354,0.10454357703428335,0.095
İstanbul , Şişli , Merkez Mah.,1,1,80,1,5,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Şişli , Kuştepe Mah.,2,1,70,5,1,23000,0.0009782821365681863,0.10097828213656819,0.092
İstanbul , Beşiktaş , Bebek Mah.,3,1,220,31,4,420000,0.018239526946237962,0.11823952694623796,0.107
İstanbul , Sarıyer , Kumköy Mah.,6,1,388,11,0,145000,0.00628274527707124,0.10628274527707124,0.097
İstanbul , Beşiktaş , Levent Mah.,1,1,130,11,6,110000,0.00476097306463184,0.10476097306463185,0.095
İstanbul , Şişli , Fulya Mah.,1,1,136,5,18,85000,0.003673992912889411,0.10367399291288942,0.094
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,349,0,20,290000,0.01258723015717733,0.11258723015717734,0.102
İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,90,14,18,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Şişli , Teşvikiye Mah.,1,1,35,26,2,30000,0.0012826365790560665,0.10128263657905608,0.092
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,346,0,20,300000,0.013022022217874301,0.1130220222178743,0.103
İstanbul , Sarıyer , Zekeriyaköy Mah.,6,2,500,16,1,120000,0.005195765125328811,0.10519576512532881,0.096
İstanbul , Şişli , Kuştepe Mah.,1,0,25,0,-1,11500,0.0004782712667666688,0.10047827126676667,0.091
İstanbul , Beşiktaş , Vişnezade Mah.,4,1,365,10,10,340000,0.014761190460662188,0.11476119046066219,0.104
İstanbul , Beşiktaş , Levent Mah.,2,1,200,11,14,140000,0.0060653492467227545,0.10606534924672276,0.096
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,346,0,20,300000,0.013022022217874301,0.1130220222178743,0.103
İstanbul , Beykoz , Yalıköy Mah.,2,1,100,26,3,40000,0.001717428639753038,0.001717428639753038,0.002
İstanbul , Beşiktaş , Levent Mah.,4,1,302,20,20,150000,0.006500141307419727,0.10650014130741974,0.097
İstanbul , Bakırköy , Şenlikköy Mah.,5,1,245,30,3,85000,0.003673992912889411,0.10367399291288942,0.094
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,349,0,20,300000,0.013022022217874301,0.1130220222178743,0.103
İstanbul , Beşiktaş , Levent Mah.,1,1,180,5,10,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Kağıthane , Harmantepe Mah.,2,1,75,5,1,27000,0.001152198960846975,0.001152198960846975,0.001
İstanbul , Şişli , Meşrutiyet Mah.,2,1,141,0,12,130000,0.005630557186025783,0.10563055718602579,0.096
İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,122,11,15,85000,0.003673992912889411,0.003673992912889411,0.003
İstanbul , Beykoz , Ortaçeşme Mah.,2,1,110,26,1,17000,0.0007174069001500032,0.0007174069001500032,0.001
İstanbul , Bağcılar , 15 Temmuz Mah.,1,1,70,26,-1,8000,0.00032609404552272873,0.00032609404552272873,0.0
İstanbul , Gaziosmanpaşa , Karadeniz Mah.,1,1,55,5,17,29000,0.0012391573729863693,0.0012391573729863693,0.001
İstanbul , Beşiktaş , Levazım Mah.,2,1,170,5,2,220000,0.009543685732298529,0.10954368573229853,0.1
İstanbul , Beşiktaş , Nisbetiye Mah.,6,1,578,0,20,520000,0.022587447553207678,0.12258744755320769,0.111
İstanbul , Beşiktaş , Gayrettepe Mah.,2,1,90,5,1,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Beşiktaş , Levazım Mah.,2,1,179,5,10,280000,0.012152438096480358,0.11215243809648036,0.102
İstanbul , Beşiktaş , Akat Mah.,6,1,578,1,18,680000,0.029544120524359226,0.12954412052435924,0.118
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,350,0,21,400000,0.01736994282484402,0.11736994282484403,0.107
İstanbul , Bağcılar , Mahmutbey Mah.,3,1,165,21,4,22000,0.0009348029304984891,0.0009348029304984891,0.001
İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,352,0,20,400000,0.01736994282484402,0.11736994282484403,0.107
İstanbul , Sarıyer , Maslak Mah.,4,1,280,5,11,135000,0.005847953216374269,0.10584795321637427,0.096
İstanbul , Sarıyer , Huzur Mah.,2,1,135,5,21,75000,0.003239200852192439,0.10323920085219244,0.094
İstanbul , Kağıthane , Harmantepe Mah.,1,1,50,3,4,18000,0.0007608861062197005,0.0007608861062197005,0.001
İstanbul , Şişli , Fulya Mah.,1,1,116,4,15,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Sarıyer , Çayırbaşı Mah.,7,1,650,25,0,430000,0.018674319006934934,0.11867431900693494,0.108
İstanbul , Şişli , Fulya Mah.,1,1,60,3,9,80000,0.0034565968825409246,0.10345659688254093,0.094
İstanbul , Kağıthane , Çağlayan Mah.,1,1,60,5,1,25000,0.0010652405487075805,0.0010652405487075805,0.001
İstanbul , Beykoz , Acarlar Mah.,5,1,551,5,1,630000,0.02737016022087437,0.02737016022087437,0.025
İstanbul , Şişli , Cumhuriyet Mah.,1,1,70,3,1,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,360,1,20,300000,0.013022022217874301,0.1130220222178743,0.103
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,65,5,2,27000,0.001152198960846975,0.10115219896084698,0.092
İstanbul , Beşiktaş , Levent Mah.,1,1,122,11,21,90000,0.0038913889432378966,0.1038913889432379,0.094
İstanbul , Beşiktaş , Vişnezade Mah.,2,1,210,6,1,290000,0.01258723015717733,0.11258723015717734,0.102
İstanbul , Şişli , Merkez Mah.,2,1,100,0,21,85000,0.003673992912889411,0.10367399291288942,0.094
İstanbul , Şişli , Kuştepe Mah.,2,1,75,4,2,26500,0.0011304593578121264,0.10113045935781213,0.092
İstanbul , Beşiktaş , Levent Mah.,1,1,120,5,15,85000,0.003673992912889411,0.10367399291288942,0.094
İstanbul , Şişli , Merkez Mah.,1,1,70,0,21,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Kağıthane , Merkez Mah.,2,1,70,4,11,55000,0.0023696167307984957,0.0023696167307984957,0.002
İstanbul , Ataşehir , Atatürk Mah.,7,2,600,4,20,600000,0.02606578403878345,0.02606578403878345,0.024
İstanbul , Şişli , Cumhuriyet Mah.,1,1,70,5,6,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Şişli , Merkez Mah.,1,1,70,1,12,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Şişli , Kuştepe Mah.,1,1,50,5,2,18000,0.0007608861062197005,0.10076088610621971,0.092
İstanbul , Şişli , Cumhuriyet Mah.,2,1,185,11,17,95000,0.004108784973586382,0.10410878497358639,0.095
İstanbul , Beşiktaş , Vişnezade Mah.,3,1,360,10,8,340000,0.014761190460662188,0.11476119046066219,0.104
İstanbul , Şişli , Merkez Mah.,1,1,68,1,4,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Kağıthane , Harmantepe Mah.,1,0,35,3,3,13000,0.0005434900758712146,0.0005434900758712146,0.0
İstanbul , Beykoz , Acarlar Mah.,7,1,950,1,1,540000,0.02345703167460162,0.02345703167460162,0.021
İstanbul , Şişli , Cumhuriyet Mah.,1,1,70,3,5,40000,0.001717428639753038,0.10171742863975304,0.092
İstanbul , Beşiktaş , Levazım Mah.,2,1,200,5,14,230000,0.0099784777929955,0.10997847779299551,0.1
İstanbul , Beşiktaş , Levent Mah.,5,3,750,6,20,345000,0.014978586491010673,0.11497858649101068,0.105
İstanbul , Şişli , Kuştepe Mah.,2,1,70,12,1,27000,0.001152198960846975,0.10115219896084698,0.092
İstanbul , Sarıyer , Uskumruköy Mah.,6,1,370,7,0,495000,0.02150046740146525,0.12150046740146525,0.11
İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,220,1,21,238000,0.010326311441553077,0.11032631144155308,0.1
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,120,6,4,130000,0.005630557186025783,0.10563055718602579,0.096
İstanbul , Beşiktaş , Nisbetiye Mah.,7,2,570,0,16,580000,0.025196199917389507,0.1251961999173895,0.114
İstanbul , Şişli , Kuştepe Mah.,2,1,65,5,1,25000,0.0010652405487075805,0.10106524054870758,0.092
İstanbul , Sarıyer , Huzur Mah.,4,1,320,4,21,480000,0.02084827931041979,0.1208482793104198,0.11
İstanbul , Şişli , Merkez Mah.,2,1,110,2,4,65000,0.0028044087914954672,0.10280440879149547,0.093
İstanbul , Beşiktaş , Akat Mah.,4,1,240,26,8,225000,0.009761081762647015,0.10976108176264703,0.1
İstanbul , Şişli , Kuştepe Mah.,1,1,50,5,3,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Beşiktaş , Levent Mah.,1,1,145,5,21,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Şişli , Merkez Mah.,2,1,110,2,21,75000,0.003239200852192439,0.10323920085219244,0.094
İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,346,0,20,285000,0.012369834126828844,0.11236983412682885,0.102
İstanbul , Şişli , Kuştepe Mah.,2,1,65,5,1,22000,0.0009348029304984891,0.10093480293049849,0.092
İstanbul , Şişli , Merkez Mah.,1,1,70,1,3,50000,0.00215222070045001,0.10215222070045002,0.093
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,350,0,21,340000,0.014761190460662188,0.11476119046066219,0.104
İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,355,0,20,360000,0.015630774582056133,0.11563077458205615,0.105
İstanbul , Şişli , Fulya Mah.,1,0,30,3,5,21500,0.0009130633274636405,0.10091306332746365,0.092
İstanbul , Şişli , Merkez Mah.,1,1,70,0,21,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,349,0,20,285000,0.012369834126828844,0.11236983412682885,0.102
İstanbul , Beşiktaş , Vişnezade Mah.,1,1,96,11,16,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Kağıthane , Hürriyet Mah.,2,1,65,5,2,27000,0.001152198960846975,0.001152198960846975,0.001
İstanbul , Beşiktaş , Levazım Mah.,2,1,169,6,7,230000,0.0099784777929955,0.10997847779299551,0.1
İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,355,0,20,300000,0.013022022217874301,0.1130220222178743,0.103
İstanbul , Şişli , Merkez Mah.,1,1,70,1,4,45000,0.0019348246701015239,0.10193482467010152,0.093
İstanbul , Şişli , Mecidiyeköy Mah.,2,1,73,17,1,27500,0.0011739385638818234,0.10117393856388184,0.092
İstanbul , Şişli , Cumhuriyet Mah.,1,1,85,1,2,57000,0.00245657514293789,0.10245657514293789,0.093
İstanbul , Beşiktaş , Mecidiye Mah.,1,1,100,1,1,100000,0.004326181003934868,0.10432618100393487,0.095
İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,100,9,13,60000,0.0025870127611469815,0.10258701276114698,0.093
İstanbul , Şişli , Fulya Mah.,1,0,30,2,5,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Şişli , Cumhuriyet Mah.,1,1,85,0,2,64000,0.00276092958542577,0.10276092958542578,0.093
İstanbul , Şişli , Gülbahar Mah.,1,1,45,5,2,20000,0.0008478445183590947,0.1008478445183591,0.092
İstanbul , Şişli , Merkez Mah.,2,1,105,2,21,80000,0.0034565968825409246,0.10345659688254093,0.094
