list-view-price,left,location,districk,neighborhood,room,living_room,area,age,floor
25.000,Kiralık Daire,İstanbul , Maltepe , Fındıklı Mah.,2,1,120,8,3
65.000,Kiralık Daire,İstanbul , Kadıköy , Caddebostan Mah.,2,1,125,28,1
60.000,Kiralık Residence,İstanbul , Şişli , Merkez Mah.,1,1,65,1,5
70.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,3,1,165,1,6
280.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,6,2,580,15,5
17.500,Kiralık Daire,İstanbul , Tuzla , Yayla Mah.,1,1,70,20,1
130.000,Kiralık Daire,İstanbul , Eyüpsultan , Mimar Sinan Mah.,3,1,156,1,1
34.000,Kiralık Residence,İstanbul , Kağıthane , Merkez Mah.,1,1,44,7,5
40.000,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,3,1,120,30,1
250.000,Kiralık Villa,İstanbul , Şile , Çavuş Mah.,6,1,200,12,0
24.500,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,2,1,65,7,1
34.000,Kiralık Residence,İstanbul , Şişli , Cumhuriyet Mah.,1,123,50,10,2
160.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,2,1,260,5,21
35.000,Kiralık Residence,İstanbul , Maltepe , Cevizli Mah.,2,1,75,7,5
37.000,Kiralık Daire,İstanbul , Şişli , Halide Edip Adıvar Mah.,3,1,140,15,2
25.000,Kiralık Daire,İstanbul , Beşiktaş , Abbasağa Mah.,1,1,65,17,-1
18.000,Kiralık Daire,İstanbul , Kağıthane , Yeşilce Mah.,1,1,60,9,1
23.500,Kiralık Daire,İstanbul , Maltepe , Altıntepe Mah.,3,1,140,21,1
22.000,Kiralık Müstakil Ev,İstanbul , Beykoz , Çiğdem Mah.,1,1,80,10,0
105.000,Kiralık Daire,İstanbul , Beşiktaş , Bebek Mah.,3,1,135,31,6
37.500,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,1,1,77,3,12
21.000,Kiralık Residence,İstanbul , Küçükçekmece , Kartaltepe Mah.,1,0,55,10,2
41.000,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,105,25,1
25.000,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,3,1,90,40,5
30.000,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,3,1,120,40,3
35.000,Kiralık Daire,İstanbul , Ataşehir , Örnek Mah.,2,1,110,7,3
125.000,Kiralık Daire,İstanbul , Beykoz , Anadolu Hisarı Mah.,2,1,125,26,2
21.000,Kiralık Daire,İstanbul , Arnavutköy , Hadımköy Mah.,3,1,110,1,3
35.000,Kiralık Daire,İstanbul , Bakırköy , Sakızağacı Mah.,3,1,150,45,1
43.000,Kiralık Daire,İstanbul , Beylikdüzü , Cumhuriyet Mah.,3,1,176,25,3
30.000,Kiralık Daire,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,1,0,51,1,3
16.000,Kiralık Daire,İstanbul , Kağıthane , Hamidiye Mah.,1,1,60,8,3
40.000,Kiralık Residence,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,5,11
27.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,85,20,1
26.000,Kiralık Daire,İstanbul , Pendik , Yenişehir Mah.,3,1,120,22,3
30.000,Kiralık Daire,İstanbul , Sarıyer , Bahçeköy Kemer Mah.,3,1,120,21,5
40.000,Kiralık Daire,İstanbul , Kadıköy , Feneryolu Mah.,3,1,140,28,4
27.000,Kiralık Daire,İstanbul , Kartal , Cevizli Mah.,1,0,41,4,19
140.000,Kiralık Daire,İstanbul , Üsküdar , Acıbadem Mah.,4,1,200,20,2
50.000,Kiralık Daire,İstanbul , Sarıyer , İstinye Mah.,3,1,150,28,4
42.000,Kiralık Daire,İstanbul , Kadıköy , 19 Mayıs Mah.,3,1,120,38,2
25.000,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,2,1,80,10,4
140.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,200,30,1
120.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,3,1,120,1,3
18.000,Kiralık Daire,İstanbul , Şişli , Yayla Mah.,2,0,110,40,1
140.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,4,1,180,15,2
40.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,3,1,150,35,1
24.000,Kiralık Daire,İstanbul , Maltepe , Fındıklı Mah.,1,1,50,4,4
32.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,2,1,85,9,2
20.000,Kiralık Daire,İstanbul , Bahçelievler , Zafer Mah.,2,1,80,16,4
28.000,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,3,1,90,25,3
18.000,Kiralık Daire,İstanbul , Beyoğlu , Yenişehir Mah.,2,1,80,30,1
24.000,Kiralık Daire,İstanbul , Pendik , Fevzi Çakmak Mah.,2,1,85,8,7
25.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,2,1,70,23,1
40.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,2,1,80,45,-1
31.000,Kiralık Daire,İstanbul , Küçükçekmece , Gültepe Mah.,3,2,180,17,3
25.000,Kiralık Daire,İstanbul , Büyükçekmece , Atatürk Mah.,3,1,100,1,3
30.000,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,3,1,150,1,1
42.500,Kiralık Daire,İstanbul , Maltepe , Altayçeşme Mah.,3,1,140,23,3
15.000,Kiralık Daire,İstanbul , Avcılar , Merkez Mah.,2,1,105,30,1
31.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,2,1,80,9,1
25.000,Kiralık Daire,İstanbul , Tuzla , Cami Mah.,2,1,90,25,1
55.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,1,1,60,5,2
35.000,Kiralık Daire,İstanbul , Beyoğlu , Cihangir Mah.,1,0,66,29,3
18.000,Kiralık Daire,İstanbul , Ataşehir , İnönü Mah.,2,1,82,30,3
35.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,3,1,140,25,3
18.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,80,22,1
38.000,Kiralık Daire,İstanbul , Maltepe , Küçükyalı Mah.,1,1,60,1,5
39.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,3,1,140,40,4
25.000,Kiralık Daire,İstanbul , Sarıyer , Yeniköy Mah.,1,1,74,30,1
43.000,Kiralık Daire,İstanbul , Sarıyer , Cumhuriyet Mah.,3,1,150,29,2
50.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,2,1,100,40,2
24.000,Kiralık Daire,İstanbul , Kartal , Cumhuriyet Mah.,2,1,80,4,1
25.000,Kiralık Daire,İstanbul , Fatih , Mevlanakapı Mah.,2,1,80,40,3
36.000,Kiralık Daire,İstanbul , Kağıthane , Merkez Mah.,3,1,120,21,11
23.000,Kiralık Daire,İstanbul , Büyükçekmece , Fatih Mah.,2,1,80,1,2
33.000,Kiralık Daire,İstanbul , Büyükçekmece , Pınartepe Mah.,2,1,110,3,2
18.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,1,1,65,10,1
60.000,Kiralık Daire,İstanbul , Beşiktaş , Etiler Mah.,2,1,85,28,4
360.000,Kiralık Daire,İstanbul , Sarıyer , Pınar Mah.,6,1,450,7,1
45.500,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,3,1,125,404,4
26.500,Kiralık Daire,İstanbul , Maltepe , Altıntepe Mah.,2,1,106,45,4
24.500,Kiralık Daire,İstanbul , Pendik , Orta Mah.,4,0,200,11,5
43.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,47,7,3
32.500,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,3,1,110,32,3
24.000,Kiralık Daire,İstanbul , Çekmeköy , Mimar Sinan Mah.,2,1,90,4,1
170.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,4,1,240,30,1
95.000,Kiralık Daire,İstanbul , Beşiktaş , Levazım Mah.,3,1,175,35,2
25.500,Kiralık Daire,İstanbul , Maltepe , Altıntepe Mah.,1,1,67,32,4
50.000,Kiralık Residence,İstanbul , Şişli , Cumhuriyet Mah.,1,1,70,15,3
40.000,Kiralık Daire,İstanbul , Kadıköy , Merdivenköy Mah.,3,1,110,40,2
26.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,2,1,75,50,1
20.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,75,23,1
17.000,Kiralık Daire,İstanbul , Güngören , Tozkoparan Mah.,2,1,75,40,5
35.000,Kiralık Daire,İstanbul , Beşiktaş , Türkali Mah.,3,1,110,45,4
21.000,Kiralık Daire,İstanbul , Bahçelievler , Hürriyet Mah.,2,1,75,17,1
25.000,Kiralık Villa,İstanbul , Silivri , Semizkumlar Mah.,5,1,250,25,0
20.000,Kiralık Daire,İstanbul , Eyüpsultan , Esentepe Mah.,2,1,65,7,1
39.500,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,80,13,3
40.000,Kiralık Daire,İstanbul , Bakırköy , Zuhuratbaba Mah.,4,1,130,35,3
50.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,100,1,3
50.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,3,1,135,5,1
29.500,Kiralık Daire,İstanbul , Ataşehir , Barbaros Mah.,1,0,40,15,16
23.000,Kiralık Daire,İstanbul , Bahçelievler , Yenibosna Merkez Mah.,2,1,88,20,1
49.000,Kiralık Residence,İstanbul , Şişli , İnönü Mah.,2,1,70,4,3
15.500,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,1,1,60,20,1
19.500,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,1,1,65,5,1
55.000,Kiralık Daire,İstanbul , Beyoğlu , Cihangir Mah.,2,1,100,5,4
80.000,Kiralık Residence,İstanbul , Şişli , Merkez Mah.,2,1,75,2,4
425.000,Kiralık Villa,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,5,2,550,25,0
30.000,Kiralık Daire,İstanbul , Beyoğlu , Şehit Muhtar Mah.,2,1,85,50,2
14.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,80,28,3
20.000,Kiralık Daire,İstanbul , Kadıköy , Osmanağa Mah.,1,0,35,30,4
25.000,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,85,20,2
45.000,Kiralık Daire,İstanbul , Maltepe , Yalı Mah.,3,1,120,18,1
45.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,1,1,60,26,1
33.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,3,1,110,50,1
24.000,Kiralık Daire,İstanbul , Güngören , Tozkoparan Mah.,2,1,95,28,1
130.000,Kiralık Villa,İstanbul , Beykoz , Acarlar Mah.,4,1,350,11,1
28.000,Kiralık Daire,İstanbul , Kağıthane , Hürriyet Mah.,2,1,100,7,3
21.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,1,1,55,19,1
31.000,Kiralık Daire,İstanbul , Bağcılar , Demirkapı Mah.,3,1,110,1,3
25.000,Kiralık Daire,İstanbul , Kağıthane , Seyrantepe Mah.,1,1,65,11,2
22.000,Kiralık Daire,İstanbul , Fatih , Seyyid Ömer Mah.,2,1,90,40,4
45.000,Kiralık Daire,İstanbul , Beyoğlu , Ömer Avni Mah.,3,1,110,31,2
635.000,Kiralık Daire,İstanbul , Sarıyer , Yeniköy Mah.,5,2,650,45,5
22.000,Kiralık Daire,İstanbul , Eyüpsultan , Karadolap Mah.,2,1,85,38,1
20.000,Kiralık Daire,İstanbul , Küçükçekmece , Atakent Mah.,1,1,50,13,5
30.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Karayolları Mah.,2,1,95,12,3
32.500,Kiralık Daire,İstanbul , Büyükçekmece , Pınartepe Mah.,2,1,127,1,3
40.000,Kiralık Daire,İstanbul , Beylikdüzü , Gürpınar Mah.,2,1,80,9,1
25.000,Kiralık Residence,İstanbul , Kağıthane , Çeliktepe Mah.,1,1,65,4,2
32.500,Kiralık Daire,İstanbul , Maltepe , Aydınevler Mah.,2,1,80,2,4
19.000,Kiralık Daire,İstanbul , Ümraniye , İstiklal Mah.,2,1,90,14,1
105.000,Kiralık Daire,İstanbul , Zeytinburnu , Kazlıçeşme Mah.,3,1,156,2,13
14.000,Kiralık Daire,İstanbul , Maltepe , Başıbüyük Mah.,3,1,110,28,1
110.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,3,1,188,1,21
65.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Karadeniz Mah.,2,1,130,8,17
200.000,Kiralık Daire,İstanbul , Beşiktaş , Ulus Mah.,6,1,340,30,3
21.000,Kiralık Daire,İstanbul , Kağıthane , Seyrantepe Mah.,2,1,85,20,1
25.000,Kiralık Daire,İstanbul , Tuzla , Yayla Mah.,2,1,100,25,3
30.000,Kiralık Daire,İstanbul , Sarıyer , Tarabya Mah.,2,1,90,32,1
70.000,Kiralık Daire,İstanbul , Kadıköy , Bostancı Mah.,3,1,127,8,9
30.000,Kiralık Daire,İstanbul , Bahçelievler , Cumhuriyet Mah.,2,1,105,17,1
38.000,Kiralık Daire,İstanbul , Kartal , Soğanlık Yeni Mah.,2,1,113,15,3
30.000,Kiralık Daire,İstanbul , Üsküdar , Valide-i Atik Mah.,1,1,55,1,1
21.000,Kiralık Daire,İstanbul , Bayrampaşa , Altıntepsi Mah.,2,1,75,1,1
45.000,Kiralık Daire,İstanbul , Kadıköy , Merdivenköy Mah.,3,1,130,38,2
20.000,Kiralık Daire,İstanbul , Ümraniye , Çakmak Mah.,1,1,70,6,1
95.000,Kiralık Daire,İstanbul , Sarıyer , Darüşşafaka Mah.,5,1,270,25,4
45.000,Kiralık Daire,İstanbul , Sarıyer , Büyükdere Mah.,3,1,160,35,2
32.950,Kiralık Daire,İstanbul , Ümraniye , Atatürk Mah.,3,1,110,10,1
13.000,Kiralık Daire,İstanbul , Bayrampaşa , Altıntepsi Mah.,2,0,90,27,3
18.500,Kiralık Daire,İstanbul , Esenyurt , Mehterçeşme Mah.,2,1,100,5,3
40.000,Kiralık Daire,İstanbul , Maltepe , Feyzullah Mah.,3,1,160,27,6
21.500,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,3,1,100,29,1
20.000,Kiralık Daire,İstanbul , Fatih , Topkapı Mah.,3,1,120,45,2
23.000,Kiralık Daire,İstanbul , Fatih , Silivrikapı Mah.,2,1,90,40,1
115.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,4,1,255,15,21
26.000,Kiralık Daire,İstanbul , Küçükçekmece , İnönü Mah.,1,1,66,1,3
16.500,Kiralık Daire,İstanbul , Fatih , Cerrahpaşa Mah.,2,1,80,45,3
26.000,Kiralık Daire,İstanbul , Beyoğlu , Sururi Mehmet Efendi Mah.,1,1,65,5,1
35.000,Kiralık Daire,İstanbul , Büyükçekmece , Pınartepe Mah.,3,1,180,11,4
140.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,3,1,250,15,16
85.000,Kiralık Daire,İstanbul , Eyüpsultan , Mimar Sinan Mah.,2,1,123,1,1
30.000,Kiralık Daire,İstanbul , Beşiktaş , Dikilitaş Mah.,1,1,60,7,1
20.000,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,91,35,2
22.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,1,1,65,9,1
26.000,Kiralık Daire,İstanbul , Kartal , Cumhuriyet Mah.,2,1,110,5,5
29.800,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,95,29,3
57.000,Kiralık Daire,İstanbul , Kadıköy , Rasimpaşa Mah.,4,1,180,32,4
10.000,Kiralık Daire,İstanbul , Küçükçekmece , Cennet Mah.,3,1,120,32,5
110.000,Kiralık Daire,İstanbul , Kadıköy , Caddebostan Mah.,3,1,155,34,1
26.000,Kiralık Daire,İstanbul , Beyoğlu , Çatma Mescit Mah.,2,1,85,30,1
40.000,Kiralık Daire,İstanbul , Beşiktaş , Muradiye Mah.,2,1,90,55,4
14.100,Kiralık Daire,İstanbul , Arnavutköy , Nenehatun Mah.,2,1,100,20,3
80.000,Kiralık Daire,İstanbul , Kadıköy , Kozyatağı Mah.,4,1,170,25,7
38.000,Kiralık Daire,İstanbul , Beyoğlu , Şehit Muhtar Mah.,2,1,125,35,5
33.000,Kiralık Daire,İstanbul , Zeytinburnu , Sümer Mah.,3,1,120,25,2
27.000,Kiralık Daire,İstanbul , Kağıthane , Merkez Mah.,2,1,85,6,-1
30.000,Kiralık Daire,İstanbul , Sarıyer , Bahçeköy Kemer Mah.,3,1,120,24,5
67.500,Kiralık Daire,İstanbul , Üsküdar , Çengelköy Mah.,3,1,135,35,4
27.000,Kiralık Daire,İstanbul , Kartal , Cevizli Mah.,1,0,41,4,19
57.000,Kiralık Daire,İstanbul , Kadıköy , Erenköy Mah.,3,1,137,25,10
33.000,Kiralık Daire,İstanbul , Maltepe , Çınar Mah.,2,1,110,35,1
19.500,Kiralık Daire,İstanbul , Şişli , Yayla Mah.,1,1,65,4,-1
25.000,Kiralık Daire,İstanbul , Güngören , Haznedar Mah.,2,1,130,35,2
40.000,Kiralık Daire,İstanbul , Beşiktaş , Ortaköy Mah.,3,0,160,35,2
32.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,3,1,110,28,17
16.500,Kiralık Daire,İstanbul , Beyoğlu , Kadımehmet Efendi Mah.,1,1,75,30,4
35.000,Kiralık Residence,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,70,5,6
56.500,Kiralık Residence,İstanbul , Şişli , Cumhuriyet Mah.,1,1,92,5,21
16.500,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,85,30,4
25.000,Kiralık Daire,İstanbul , Şişli , Esentepe Mah.,3,1,90,22,2
18.000,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,1,1,60,30,1
60.000,Kiralık Daire,İstanbul , Beşiktaş , Levent Mah.,2,1,110,45,2
31.000,Kiralık Daire,İstanbul , Kartal , Cumhuriyet Mah.,3,1,120,5,2
21.500,Kiralık Daire,İstanbul , Fatih , Haseki Sultan Mah.,2,1,90,45,3
45.000,Kiralık Daire,İstanbul , Ümraniye , Finanskent Mah.,1,0,77,6,21
50.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,110,40,3
17.500,Kiralık Daire,İstanbul , Tuzla , Aydıntepe Mah.,1,0,63,8,7
14.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,85,30,-1
160.000,Kiralık Daire,İstanbul , Sarıyer , Reşitpaşa Mah.,4,1,285,23,2
32.000,Kiralık Daire,İstanbul , Kartal , Karlıktepe Mah.,2,1,125,25,3
32.000,Kiralık Daire,İstanbul , Zeytinburnu , Maltepe Mah.,1,1,55,3,9
30.000,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,3,1,120,40,2
85.000,Kiralık Daire,İstanbul , Çekmeköy , Kirazlıdere Mah.,3,1,174,1,5
30.000,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,1,1,40,8,12
45.000,Kiralık Daire,İstanbul , Beşiktaş , Etiler Mah.,3,1,145,45,5
26.000,Kiralık Daire,İstanbul , Şişli , Paşa Mah.,2,1,95,5,1
23.000,Kiralık Daire,İstanbul , Ataşehir , Kayışdağı Mah.,1,1,50,5,1
15.500,Kiralık Daire,İstanbul , Kağıthane , Gültepe Mah.,2,1,85,25,2
28.500,Kiralık Daire,İstanbul , Küçükçekmece , Atatürk Mah.,1,1,65,5,21
39.800,Kiralık Daire,İstanbul , Beylikdüzü , Kavaklı Mah.,3,1,200,1,9
17.500,Kiralık Daire,İstanbul , Bahçelievler , Zafer Mah.,2,1,85,25,5
28.000,Kiralık Daire,İstanbul , Fatih , Şehremini Mah.,2,1,85,35,2
44.000,Kiralık Daire,İstanbul , Küçükçekmece , Cumhuriyet Mah.,4,1,150,6,1
27.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,3,1,125,29,4
50.000,Kiralık Daire,İstanbul , Üsküdar , Ferah Mah.,4,1,220,16,3
25.000,Kiralık Daire,İstanbul , Avcılar , Mustafa Kemal Paşa Mah.,3,2,180,15,5
21.000,Kiralık Daire,İstanbul , Üsküdar , Cumhuriyet Mah.,2,1,60,25,1
40.000,Kiralık Daire,İstanbul , Kadıköy , Kozyatağı Mah.,2,1,95,40,2
70.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Karayolları Mah.,3,1,136,16,8
135.000,Kiralık Daire,İstanbul , Zeytinburnu , Kazlıçeşme Mah.,1,1,175,13,21
36.000,Kiralık Daire,İstanbul , Bahçelievler , Bahçelievler Mah.,2,1,120,28,3
70.000,Kiralık Daire,İstanbul , Kadıköy , Suadiye Mah.,2,1,100,6,12
29.000,Kiralık Daire,İstanbul , Şişli , Ergenekon Mah.,2,1,85,35,2
30.000,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,4,1,130,50,1
150.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,5,2,330,30,4
16.000,Kiralık Daire,İstanbul , Fatih , Cibali Mah.,1,1,50,30,1
27.000,Kiralık Daire,İstanbul , Maltepe , Bağlarbaşı Mah.,3,1,135,27,11
19.000,Kiralık Daire,İstanbul , Kağıthane , Talatpaşa Mah.,2,1,110,10,2
122.500,Kiralık Daire,İstanbul , Sarıyer , Poligon Mah.,3,1,146,24,2
13.000,Kiralık Daire,İstanbul , Esenler , Menderes Mah.,2,1,100,28,2
17.500,Kiralık Daire,İstanbul , Beyoğlu , Kaptanpaşa Mah.,2,1,80,25,1
20.000,Kiralık Daire,İstanbul , Avcılar , Cihangir Mah.,3,1,145,28,2
25.000,Kiralık Daire,İstanbul , Fatih , Koca Mustafapaşa Mah.,3,1,120,40,3
35.000,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,1,1,55,28,1
18.000,Kiralık Daire,İstanbul , Kartal , Kordonboyu Mah.,2,1,75,35,3
25.000,Kiralık Daire,İstanbul , Üsküdar , Zeynep Kamil Mah.,2,1,85,42,3
17.000,Kiralık Daire,İstanbul , Gaziosmanpaşa , Sarıgöl Mah.,2,1,90,30,5
15.500,Kiralık Daire,İstanbul , Küçükçekmece , Atatürk Mah.,2,1,120,23,5
22.500,Kiralık Daire,İstanbul , Ümraniye , Altınşehir Mah.,2,1,90,20,2
40.000,Kiralık Daire,İstanbul , Kağıthane , Sultan Selim Mah.,2,1,75,5,6
13.000,Kiralık Daire,İstanbul , Kağıthane , Yahya Kemal Mah.,1,1,55,15,1
16.000,Kiralık Daire,İstanbul , Bahçelievler , Zafer Mah.,2,1,90,27,4
15.000,Kiralık Daire,İstanbul , Esenyurt , Zafer Mah.,2,1,110,7,20
19.000,Kiralık Daire,İstanbul , Küçükçekmece , Mehmet Akif Mah.,2,1,75,2,21
12.000,Kiralık Daire,İstanbul , Küçükçekmece , Gültepe Mah.,2,1,80,30,3
40.000,Kiralık Daire,İstanbul , Şişli , Halide Edip Adıvar Mah.,3,1,150,23,4
19.500,Kiralık Daire,İstanbul , Eyüpsultan , Merkez Mah.,2,1,65,5,1
18.500,Kiralık Daire,İstanbul , Eyüpsultan , Karadolap Mah.,2,1,100,20,1
46.500,Kiralık Daire,İstanbul , Kadıköy , Hasanpaşa Mah.,2,1,70,43,2
30.000,Kiralık Daire,İstanbul , Üsküdar , Küçük Çamlıca Mah.,4,1,165,27,3
25.000,Kiralık Daire,İstanbul , Kağıthane , Gültepe Mah.,2,1,105,20,7
21.000,Kiralık Daire,İstanbul , Bağcılar , Çınar Mah.,2,1,100,26,4
57.000,Kiralık Daire,İstanbul , Şişli , Meşrutiyet Mah.,2,1,110,31,3
23.500,Kiralık Daire,İstanbul , Kartal , Cumhuriyet Mah.,2,1,95,8,1
6.500,Kiralık Daire,İstanbul , Avcılar , Üniversite Mah.,2,1,110,9,3
22.000,Kiralık Daire,İstanbul , Bahçelievler , Siyavuşpaşa Mah.,2,1,100,31,4
35.000,Kiralık Daire,İstanbul , Maltepe , Küçükyalı Mah.,1,1,55,28,2
25.000,Kiralık Daire,İstanbul , Bayrampaşa , Orta Mah.,3,1,150,35,4
90.000,Kiralık Yalı Dairesi,İstanbul , Sarıyer , Sarıyer Merkez Mah.,2,1,135,40,-3
21.000,Kiralık Daire,İstanbul , Maltepe , Altıntepe Mah.,23,1,70,35,1
16.000,Kiralık Daire,İstanbul , Zeytinburnu , Nuripaşa Mah.,2,1,75,29,6
65.000,Kiralık Daire,İstanbul , Kadıköy , Sahrayı Cedit Mah.,3,1,120,7,4
32.500,Kiralık Daire,İstanbul , Maltepe , Çınar Mah.,2,1,80,10,1
45.000,Kiralık Daire,İstanbul , Beşiktaş , Levent Mah.,1,1,50,1,3
45.000,Kiralık Daire,İstanbul , Sarıyer , Poligon Mah.,3,1,118,28,2
23.000,Kiralık Daire,İstanbul , Büyükçekmece , Cumhuriyet Mah.,2,1,90,1,3
30.000,Kiralık Daire,İstanbul , Şişli , Paşa Mah.,2,1,85,10,3
30.000,Kiralık Daire,İstanbul , Beykoz , Çiğdem Mah.,3,11,135,25,1
25.500,Kiralık Daire,İstanbul , Silivri , Yeni Mah.,3,1,135,4,1
24.500,Kiralık Daire,İstanbul , Avcılar , Gümüşpala Mah.,3,1,120,7,1
48.000,Kiralık Residence,İstanbul , Kağıthane , Çeliktepe Mah.,2,1,90,1,14
26.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,3,1,115,15,6
240.000,Kiralık Daire,İstanbul , Eyüpsultan , Göktürk Merkez Mah.,3,1,160,1,1
150.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,4,1,220,31,-3
30.000,Kiralık Daire,İstanbul , Şişli , Fulya Mah.,3,1,105,15,4
22.000,Kiralık Daire,İstanbul , Beşiktaş , Türkali Mah.,2,1,90,45,1
60.000,Kiralık Residence,İstanbul , Şişli , Merkez Mah.,1,1,70,4,2
17.000,Kiralık Daire,İstanbul , Beyoğlu , Hacıahmet Mah.,2,1,85,30,2
33.000,Kiralık Daire,İstanbul , Şişli , Halide Edip Adıvar Mah.,1,1,65,4,3
75.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,200,25,2
17.500,Kiralık Daire,İstanbul , Sarıyer , Cumhuriyet Mah.,2,1,74,30,1
14.000,Kiralık Daire,İstanbul , Bahçelievler , Yenibosna Merkez Mah.,2,1,90,40,1
50.000,Kiralık Residence,İstanbul , Şişli , İnönü Mah.,2,1,56,4,5
45.000,Kiralık Daire,İstanbul , Şişli , Cumhuriyet Mah.,2,1,100,40,2
18.000,Kiralık Daire,İstanbul , Fatih , Molla Gürani Mah.,2,1,83,39,4
28.000,Kiralık Daire,İstanbul , Bahçelievler , Şirinevler Mah.,2,1,100,30,5
19.000,Kiralık Daire,İstanbul , Beşiktaş , Mecidiye Mah.,1,1,68,47,1
17.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,65,7,3
17.000,Kiralık Daire,İstanbul , Şişli , Halide Edip Adıvar Mah.,2,1,80,10,-2
40.000,Kiralık Daire,İstanbul , Güngören , Abdurrahman Nafiz Gürman Mah.,4,1,250,35,5
