"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/65704-8778","26","24.500","15-03-2025","Kiralık Daire","2 +
                          1","85 m²","35
                        Yaşında","4. Kat","Zeynepkamilhastane Yakınında Çift Cephe Ferah 2+1 Kiralık Daire","İstanbul / Üsküdar / Zeynep Kamil Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozyilmaz-gayrimenkul-65704","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/7/5/6/0/b0451a74-0414-4969-82ef-1340a392cb72.jpg","Özyılmaz Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/2/9/9/3/4/676a8b9e-fbf3-49d2-b409-7dd4d826d626.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yesilova-kiralik/daire/151853-123","36","18.500","15-03-2025","Kiralık Daire","2 +
                          1","90 m²","27
                        Yaşında","Yüksek Giriş","Lider'den Küçükçekmece Yeşilova Mahallesinde Balkonlu E5'e 1 Dakika Kiralık 2+1 Temiz Daire","İstanbul / Küçükçekmece / Yeşilova Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/4/8/3/3/4/4/54b7e2de-c4f6-4292-8d89-064f9a8fbd1f.jpg",""
"https://www.hepsiemlak.com/istanbul-esenler-nine-hatun-kiralik/daire/145446-464","20","15.000","15-03-2025","Kiralık Daire","2 +
                          1","95 m²","27
                        Yaşında","1. Kat","Nine Hatun Mah.Dörtyol Meydan,Metro Yakın, 2+1, 95m2, 1.Kat, D.Sobalı,Kullanışlı, Kiralık Daire","İstanbul / Esenler / Nine Hatun Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/0/6/9/1/4/4/1739619217-2305632-44196061.jpeg",""
"https://www.hepsiemlak.com/istanbul-fatih-topkapi-kiralik/daire/150966-39","60","30.000","16-03-2025","Kiralık Daire","3 +
                          1","145 m²","32
                        Yaşında","1. Kat","Çapa Hastenesinin Karşisinda,Şehir Manzaralı,Ferah.Kombili.Oldukça Nezih Bir Muhitte 3+1 Full Eşyalı","İstanbul / Fatih / Topkapı Mah.","https://www.hepsiemlak.com/emlak-ofisi/omur-emlak-150966","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/9/0/5/1/d8393c54-fc3d-496f-8a2b-f0e9bf8a7ff3.jpg","Ömür Emlak","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/6/3/1/4/4/1738754262993-44136443.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-pendik-guzelyali-kiralik/daire/64396-31","43","26.000","15-03-2025","Kiralık Daire","3 +
                          1","115 m²","15
                        Yaşında","2. Kat","Pendik Güzelyalı Merkez De Kıralık Dogalgaz Kombili 3+1 Daire","İstanbul / Pendik / Güzelyalı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/0/3/2/0/4/4/79f6d31f-0a1c-4bf6-89c0-cfe91a0d191d.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-icadiye-kiralik/daire/151416-21","35","59.000","15-03-2025","Kiralık Daire","5 +
                          1","180 m²","25
                        Yaşında","5. Kat","Üsküdar İcadiye Mahallesinde 5 + 1  Kiralık Dublek Daire","İstanbul / Üsküdar / İcadiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/6/3/8/9/3/4/1f85947e-a12e-4543-852c-2d7e96b3b227.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-salacak-kiralik/daire/19061-908","60","180.000","15-03-2025","Kiralık Daire","4 +
                          1","300 m²","16
                        Yaşında","3. Kat","Salacak Asansörlü Otoparklı Kiralık 4+1 Geniş Daire 3.Kat","İstanbul / Üsküdar / Salacak Mah.","https://www.hepsiemlak.com/emlak-ofisi/modi-emlak-19061","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/0/9/1/0/6a74453a-97e9-421a-bda9-d8b8a89fa158.jpg","Modi Emlak","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/0/4/9/6/3/4/8ca3d8a6-500b-4e16-a80d-6249e8e0dbc5.jpeg",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/37071-464","46","20.000","16-03-2025","Kiralık Daire","1 +
                          1","65 m²","35
                        Yaşında","Bahçe Katı","Sarıyer Ayazağada 1+1 Eşyalı Daire","İstanbul / Sarıyer / Ayazağa Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/2/2/3/3/3/4/1731362828-676118-43332224.jpeg",""
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/145406-56","21","105.000","15-03-2025","Kiralık Daire","2 +
                          1","155 m²","9
                        Yaşında","8. Kat","Vadistanbul Teras 2+1 Kiralık Boş Daire 20 M2 Teraslı Önü Açık","İstanbul / Sarıyer / Ayazağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/m-metrekare-gayrimenkul-145406","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/4/5/4/1/3652ce4f-2a94-4aa2-bf41-c1eebf38afa7.jpg","M² Metrekare Gayrimenkul","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/8/9/1/8/2/4/1718262181-1711879-42819892.jpeg",""
"https://www.hepsiemlak.com/istanbul-kartal-karliktepe-kiralik/daire/2137-27784","23","33.000","15-03-2025","Kiralık Daire","1 +
                          1","92 m²","5
                        Yaşında","21 ve üzeri","Manzara Adalar 1+1, Geniş M2 Ve Yüksek Kat, Kısmi Deniz Manzaralı","İstanbul / Kartal / Karlıktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg","Remax Yıldız","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/8/8/3/3/4/4/1742064855132-44338832.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-sancaktepe-yenidogan-kiralik/daire/91054-621","12","21.000","15-03-2025","Kiralık Daire","2 +
                          1","90 m²","8
                        Yaşında","2. Kat","Sancaktepe Merkezi Konumda Ferah 2+1 Kiralık Daire","İstanbul / Sancaktepe / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/marmara-art-gayrimenkul-danismanlik-91054","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/0/1/9/0/16987e07-80c9-44ea-bc3f-8fc567708663.jpg","Marmara-art Gayrimenkul Danışmanlık","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/0/8/3/3/4/4/802fb3e1-4768-499b-aac0-f0d0ecbd9d7b.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/83313-1586","23","25.000","16-03-2025","Kiralık Daire","Stüdyo","40 m²","11
                        Yaşında","6. Kat","Çeliktepe, Casada 9639 Kiralık 1+0 Eşyalı Şık, Ara Katta Daire","İstanbul / Kağıthane / Çeliktepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/7/3/3/4/4/1fe6090a-4554-473c-a89d-20171accd2cb.jpg",""
"https://www.hepsiemlak.com/istanbul-gungoren-haznedar-kiralik/daire/1088-1757","23","25.000","15-03-2025","Kiralık Daire","2 +
                          1","110 m²","50
                        Yaşında","4. Kat","Bahçelievler. Haznedar Meydanı. Kiralık Konut. Full Eşyalı.","İstanbul / Güngören / Haznedar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/5/1/6/8/3/4/fbaf6bdb-a33a-48a7-ae27-c8f0a7dbef4c.jpg",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/residence/9636-16462","10","350.000","15-03-2025","Kiralık Residence","5 +
                          1","346 m²","Sıfır Bina","21 ve üzeri","Çiftçi Tower Residence Yetkiliden Kiralık 346m2 4,5+1 Daire/lux","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/lux-properties-istinyepark-zorlu-center-9636","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/6/9/0/0/6d01c7d6-1f2b-4f57-b7ca-29f00a1342f9.jpg","Lux Properties İstinyepark Zorlu Center","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/2/6/1/9/9/3/dd4dda31-2671-40a8-b9f9-a7644d6b2196.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-yesilce-kiralik/daire/79778-2092","27","15.000","15-03-2025","Kiralık Daire","2 +
                          1","93 m²","25
                        Yaşında","Yüksek Giriş","Garanti Gayrimenkul'den Yeşilce De Kiralık Daire","İstanbul / Kağıthane / Yeşilce Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/6/5/2/4/4/8220dd18-31f5-4e95-a7b9-d6b342bce3f9.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/120039-291","21","32.000","15-03-2025","Kiralık Daire","2 +
                          1","70 m²","10
                        Yaşında","1. Kat","Ataşehir Kayışdağı 2+1 Kiralık Daire","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/luks-gayrimenkul-120039","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/0/0/2/1/cf9b9cc1-65f8-4187-ace6-11eb1895b76c.jpg","Lüks Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/0/5/9/2/4/4/98ce6f1e-5345-4cbe-9f1d-a4f21d15fb21.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-fatih-topkapi-kiralik/daire/53863-276","18","21.500","15-03-2025","Kiralık Daire","2 +
                          1","90 m²","29
                        Yaşında","2. Kat","Yuvakur'dan 3 Katlı Genç Bina'da Çapa Tıp Yakını  2.Ara Kat Yapılı Temiz 2+1 Kiralık Daire","İstanbul / Fatih / Topkapı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/6/7/4/1/4/4/1738766427494-44147657.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/120039-291","21","32.000","15-03-2025","Kiralık Daire","2 +
                          1","70 m²","10
                        Yaşında","1. Kat","Ataşehir Kayışdağı 2+1 Kiralık Daire","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/luks-gayrimenkul-120039","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Lüks Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/0/0/2/1/cf9b9cc1-65f8-4187-ace6-11eb1895b76c.jpg",""
"https://www.hepsiemlak.com/istanbul-fatih-topkapi-kiralik/daire/53863-276","18","21.500","15-03-2025","Kiralık Daire","2 +
                          1","90 m²","29
                        Yaşında","2. Kat","Yuvakur'dan 3 Katlı Genç Bina'da Çapa Tıp Yakını  2.Ara Kat Yapılı Temiz 2+1 Kiralık Daire","İstanbul / Fatih / Topkapı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-halkali-merkez-kiralik/daire/129856-15","9","20.000","15-03-2025","Kiralık Daire","2 +
                          1","70 m²","3
                        Yaşında","7. Kat","Halkalı Merkezde Yeni Butik Sitede Kiralık Daire","İstanbul / Küçükçekmece / Halkalı Merkez Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/88293-2851","19","20.000","15-03-2025","Kiralık Daire","2 +
                          1","95 m²","26
                        Yaşında","2. Kat","Kağıthanede 2+1 85 M2 Büyük Balkonlu Kiralık Daire","İstanbul / Kağıthane / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeni-hayat-emlak-88293/sema-beyaz-1745665","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/6/5/4/7/1/3a821ab8-8729-4511-8e17-685d0723ec65.jpg","Yeni Hayat Emlak","Sema
        Beyaz","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/5/6/1/8/3/4/57ed22a9-96ea-4365-8553-1370921bb761.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/2/8/8/0/ff93c69a-ee9a-4752-8a7f-2297a9dd6972.jpg"
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/villa/91182-1101","19","400.000","15-03-2025","Kiralık Villa","6 +
                          2","1.000 m²","11
                        Yaşında","Bahçe Katı","Acarkent'te Yüksek Konumlu Eşyalı Kiralık Villa","İstanbul / Beykoz / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/acce-luxury-homes-gayrimenkul-91182","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/1/1/9/0/145a6d2f-90e6-414a-9d9b-37f29f24de4e.jpg","Acce Luxury Homes Gayrimenkul","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/1/5/8/9/1/4/3ebb2cf1-a541-49d4-9711-a7fa3aa78db7.jpeg",""
"https://www.hepsiemlak.com/istanbul-sariyer-tarabya-kiralik/daire/101795-284","20","50.000","15-03-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","En Üst Kat","Sarıyer Tarabya'da 3.5+1 Full Eşyalı Daire","İstanbul / Sarıyer / Tarabya Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/7/7/3/3/4/4/04610b3e-fbc9-443e-bee8-d91981b77755.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/42292-1838","24","20.000","15-03-2025","Kiralık Daire","2 +
                          1","95 m²","10
                        Yaşında","Giriş Katı","Nazar Emlak Tan Ters Dubleks 2+1 Temiz Daire","İstanbul / Şişli / Paşa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/0/7/3/3/4/4/d95bbc0f-5e86-4ffc-9d62-4cceb2dfc39b.jpg",""
"https://www.hepsiemlak.com/istanbul-atasehir-barbaros-kiralik/daire/6181-22802","28","83.000","15-03-2025","Kiralık Daire","3 +
                          1","157 m²","10
                        Yaşında","21 ve üzeri","Batı Ataşehir Ağaoğlu Highpark Sitesi'nde Yüksek Kat Kiralık 3+1","İstanbul / Ataşehir / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/6/0/0/ee917f0f-79ff-47bd-aa58-bd0b5957b7d1.jpeg","Remax Beta","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/7/7/3/3/4/4/b90e5263-eb74-4da8-8838-3c7a11718115.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/1361-17438","18","69.000","15-03-2025","Kiralık Daire","2 +
                          1","75 m²","8
                        Yaşında","4. Kat","Konut Realty | Great Location, Furnished, 2+1 Flat İn Cihangir","İstanbul / Beyoğlu / Cihangir Mah.","https://www.hepsiemlak.com/emlak-ofisi/konut-realty-1361/alper-bircan-1361","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/3/1/0/0/3704b44e-4370-43df-9a1c-cb7e6447a9b1.jpg","Konut Realty","Alper
        Bircan","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/2/7/3/3/4/4/967fb1b9-4930-4329-96d9-f1665f1f0020.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/3/1/0/0/5609e89d-fcbc-4114-8ca6-a151bb40ced1.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-kaptanpasa-kiralik/daire/71323-467","26","18.000","15-03-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","5. Kat","Beyoğlu Kaptanpaşa Yay Meydanı 2+1 Daıre","İstanbul / Beyoğlu / Kaptanpaşa Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/7/3/3/4/4/1742040887010-44337356.jpg",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-kemalpasa-kiralik/daire/113129-1628","26","18.500","15-03-2025","Kiralık Daire","2 +
                          1","100 m²","32
                        Yaşında","5. Kat","Point'den Sultan Murat Mah'de Asansörlü Kiralık 2+1 Daire","İstanbul / Küçükçekmece / Kemalpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/point-gayrimenkul-satis-ve-kiralama-ofisi-113129/abdullah-ciger-2569848","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/4/8/9/6/5/2/b3bbdbe7-6f24-4c6e-b38c-9b04a0437fa1.jpg","Point Gayrimenkul Satış Ve Kiralama Ofisi","Abdullah
        Ciğer","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/2/3/3/4/4/f2a63afd-5072-4e13-992e-2442b631e123.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/2/1/3/1/1/575f92f1-9dc8-4568-b005-bf75d15838fc.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/14921-636","14","23.000","15-03-2025","Kiralık Daire","1 +
                          1","60 m²","40
                        Yaşında","1. Kat","Beşiktaş Ta Meddah İsmet Sk.Ta1+1 Daire","İstanbul / Beşiktaş / Türkali Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/7/6/3/3/4/4/1742035472-990794-44336756.jpeg",""
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/0-44338874","7","25.000","16-03-2025","Kiralık Daire","2 +
                          1","75 m²","40
                        Yaşında","Giriş Katı","Müstakil Daire","İstanbul / Kağıthane / Gürsel Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/8/3/3/4/4/B-E_3AY17jHFEyK8R7xDs.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/7348-5817","22","58.000","15-03-2025","Kiralık Daire","2 +
                          1","85 m²","8
                        Yaşında","1. Kat","Kadıköy Suadiye Mahallesinde Kiralık 2+1 Daire, Feride Geçidinde Bağdat Caddesine Çok Yakın","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/flora-gayrimenkul-7348","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/3/7/0/0/53d895d0-c6eb-4754-bb7d-ca0a483043e2.png","Flora Gayrimenkul","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/0/4/0/2/4/4/bc60204e-4358-4f12-964a-36756eb6bef9.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yildiztabya-kiralik/daire/139615-155","11","21.000","15-03-2025","Kiralık Daire","2 +
                          1","90 m²","15
                        Yaşında","1. Kat","Gaziosmanpaşa Yıldıztabya'da 1.Kat 2+1 85 M2 Kiralık Daire","İstanbul / Gaziosmanpaşa / Yıldıztabya Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/7/3/1/1/4/4/b0333b28-0b1a-4b2d-b990-c809718e70b9.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/146994-18","11","43.000","15-03-2025","Kiralık Daire","Stüdyo","60 m²","31
                        Yaşında","3. Kat","Nişantaşı Merkezi Konumlu, Eşyalı Şık Daire","İstanbul / Şişli / Meşrutiyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/mert-gazioglu-restorant-turizm-gayrimenkul-ltd-sti-146994/mert-gazioglu-4175985","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/8/9/5/7/1/4/fb59f9ce-e5c4-40fc-bb04-510a7eaeb893.jpg","Mert Gazioğlu Restorant Turizm Gayrimenkul LTD ŞTİ","Mert
        Gazioğlu","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/8/1/1/6/3/4/74f70813-9f95-449a-a180-632604db5e18.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/9/6/4/1/5d34f7ae-3ad9-4f86-acf7-49f7ab652aae.jpg"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-sumer-kiralik/daire/3448-15015","16","20.000","15-03-2025","Kiralık Daire","2 +
                          1","95 m²","28
                        Yaşında","1. Kat","Kurtulus Emlak Sümer Ana Cadde Üzeri 2+1 Kiralık Daire","İstanbul / Zeytinburnu / Sümer Mah.","https://www.hepsiemlak.com/emlak-ofisi/kurtulus-emlak-3448/cengiz-dereli-3448","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Kurtuluş Emlak","Cengiz
        Dereli","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/1/9/0/3/4/4/496353a6-bcb1-4f2e-9c47-f71a2ea198aa.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/4/3/0/0/13be39d7-e0f9-4ee6-976f-8d3bb222f1a3.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/26774-2092","16","20.000","15-03-2025","Kiralık Daire","2 +
                          1","80 m²","25
                        Yaşında","4. Kat","Kirtulus  Esrefwfndi Sokakta Kiralık Daire","İstanbul / Şişli / Eskişehir Mah.","","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/6/1/0/9/3/4/7aa0d606-8111-4be2-8f8e-64e60b80b017.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/150747-172","27","15.000","15-03-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","6. Kat","Kağıthane Seyrantepe Sobalı Manzaralı  2+1 Kiralık Daire","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg","Safir Gayrimenkul","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/9/8/9/2/4/4/1314b10d-2a0e-4011-96ba-afcdb7c45b0e.jpg",""
"https://www.hepsiemlak.com/istanbul-esenler-nine-hatun-kiralik/daire/145446-444","21","13.500","15-03-2025","Kiralık Daire","2 +
                          1","110 m²","26
                        Yaşında","5. Kat","Nine Hatun Mah.Metro,Meydan Yakın, 2+1, 100m2, 5.Kat Temiz, Geniş,Kiralık Daire","İstanbul / Esenler / Nine Hatun Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/9/2/2/1/4/4/1738329212-008192-44122956.jpeg",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/114218-2693","13","30.000","15-03-2025","Kiralık Daire","Stüdyo","47 m²","1
                        Yaşında","2. Kat","İstanbul House'dan Yeşilköy Merkez'de 47m2 Eşyalı 1+0 Kiralık","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/istanbul-house-114218","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/2/4/1/1/69e907fc-fb3a-418a-93f7-3deefd7aaff0.jpg","İstanbul House","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/2/9/1/3/4/4/a0de8a37-3376-4789-9295-e2fbbe5852d4.jpg","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
